,width,SRR999253,SRR999254,SRR999255
25298,77,372,361,264
25299,313,945,903,699
253,375,283,255,253
2530,167,270,236,282
25300,256,869,718,592
25301,3237,696,702,775
25302,2254,489,509,556
25303,169,25,20,17
25304,169,25,20,17
25305,2383,339,340,351
25306,2383,339,340,351
25307,124,20,26,23
25308,124,20,26,23
25309,59,21,22,11
2531,167,270,236,282
25310,83,21,22,11
25311,4848,789,938,958
25312,4848,789,938,958
25313,4848,789,938,958
25314,4848,789,938,958
25315,4848,789,938,958
25316,4848,789,938,958
25317,884,120,136,145
25318,132,19,37,44
25319,132,19,37,44
2532,222,276,260,283
25320,120,43,47,54
25321,120,43,47,54
25322,120,43,47,54
25323,120,43,47,54
25324,120,43,47,54
25325,120,43,47,54
25326,120,43,47,54
25327,120,43,47,54
25328,120,43,47,54
25329,171,63,50,57
2533,222,276,260,283
25330,171,63,50,57
25331,171,63,50,57
25332,171,63,50,57
25333,171,63,50,57
25334,171,63,50,57
25335,171,63,50,57
25336,159,62,50,57
25337,159,62,50,57
25338,1585,290,310,322
25339,1585,290,310,322
2534,222,276,260,283
25340,1600,292,310,325
25341,1600,292,310,325
25342,1600,292,310,325
25343,1600,292,310,325
25344,1600,292,310,325
25345,1600,292,310,325
25346,1600,292,310,325
25347,1786,540,509,597
25348,1786,540,509,597
25349,1771,539,507,595
2535,222,276,260,283
25350,1771,539,507,595
25351,1771,539,507,595
25352,1771,539,507,595
25353,1771,539,507,595
25354,1771,539,507,595
25355,1796,539,508,595
25356,171,78,78,80
25357,171,78,78,80
25358,171,78,78,80
25359,171,78,78,80
2536,222,276,260,283
25360,171,78,78,80
25361,171,78,78,80
25362,171,78,78,80
25363,171,78,78,80
25364,171,78,78,80
25365,385,7,7,7
25366,92,4,3,4
25367,20,0,0,0
25368,292,85,94,98
25369,292,85,94,98
2537,222,276,260,283
25370,292,85,94,98
25371,292,85,94,98
25372,98,14,17,13
25373,72,10,12,7
25374,173,21,25,20
25375,61,5,7,8
25376,1821,134,131,120
25377,292,32,22,27
25378,2965,146,152,143
25379,549,500,417,444
2538,222,276,260,283
25380,183,146,133,137
25381,496,439,380,334
25382,176,35,33,27
25383,185,2,0,0
25384,360,5,3,2
25385,124,0,1,0
25386,367,0,1,1
25387,110,2,1,2
25388,2604,2417,1973,2220
25389,2139,2220,1810,2022
2539,282,481,507,551
25390,2139,2220,1810,2022
25391,189,58,36,49
25392,153,55,35,47
25393,290,291,232,218
25394,2585,522,513,528
25395,2585,522,513,528
25396,792,175,137,149
25397,237,46,27,38
25398,173,35,39,41
25399,173,35,39,41
254,375,283,255,253
2540,282,481,507,551
25400,173,35,39,41
25401,173,35,39,41
25402,210,59,50,45
25403,210,59,50,45
25404,210,59,50,45
25405,210,59,50,45
25406,109,21,15,21
25407,109,21,15,21
25408,109,21,15,21
25409,109,21,15,21
2541,282,481,507,551
25410,198,34,31,28
25411,198,34,31,28
25412,198,34,31,28
25413,198,34,31,28
25414,1200,149,130,127
25415,1200,149,130,127
25416,1200,149,130,127
25417,1200,149,130,127
25418,150,35,29,33
25419,150,35,29,33
2542,282,481,507,551
25420,150,35,29,33
25421,150,35,29,33
25422,266,47,45,40
25423,266,47,45,40
25424,266,47,45,40
25425,266,47,45,40
25426,363,15,15,12
25427,386,24,39,27
25428,1027,35,50,47
25429,672,26,44,36
2543,282,481,507,551
25430,150,5,3,7
25431,1541,252,230,273
25432,1140,236,207,249
25433,1140,236,207,249
25434,1140,236,207,249
25435,182,28,27,19
25436,182,28,27,19
25437,182,28,27,19
25438,182,28,27,19
25439,1157,166,148,173
2544,282,481,507,551
25440,1157,166,148,173
25441,1157,166,148,173
25442,1157,166,148,173
25443,627,81,79,84
25444,627,81,79,84
25445,627,81,79,84
25446,627,81,79,84
25447,39,0,0,1
25448,125,0,0,0
25449,164,44,42,52
2545,282,481,507,551
25450,731,82,67,82
25451,156,33,16,23
25452,211,5,4,4
25453,1793,36,27,32
25454,750,19,16,14
25455,750,19,16,14
25456,750,19,16,14
25457,145,1,1,3
25458,145,1,1,3
25459,145,1,1,3
2546,168,290,276,294
25460,177,6,5,2
25461,177,6,5,2
25462,289,4,2,4
25463,289,4,2,4
25464,289,4,2,4
25465,762,14,9,8
25466,762,14,9,8
25467,762,14,9,8
25468,432,4,9,3
25469,432,4,9,3
2547,168,290,276,294
25470,329,4,1,1
25471,3877,1142,1000,1010
25472,2527,658,555,543
25473,644,151,130,144
25474,644,151,130,144
25475,1056,55,35,45
25476,1286,62,41,48
25477,1699,120,103,106
25478,1545,360,356,336
25479,2788,131,120,104
2548,168,290,276,294
25480,1253,0,2,0
25481,78,0,0,0
25482,1164,3,1,1
25483,3062,222,212,208
25484,1954,150,148,152
25485,1954,150,148,152
25486,455,22,30,24
25487,455,22,30,24
25488,455,22,30,24
25489,571,24,20,25
2549,168,290,276,294
25490,571,24,20,25
25491,777,30,26,33
25492,3233,244,231,218
25493,2783,229,215,207
25494,2783,229,215,207
25495,2783,229,215,207
25496,115,12,7,10
25497,115,12,7,10
25498,115,12,7,10
25499,115,12,7,10
255,375,283,255,253
2550,168,290,276,294
25500,177,27,27,21
25501,177,27,27,21
25502,177,27,27,21
25503,177,27,27,21
25504,21,1,0,2
25505,176,30,21,22
25506,176,30,21,22
25507,176,30,21,22
25508,176,30,21,22
25509,167,13,11,12
2551,168,290,276,294
25510,167,13,11,12
25511,167,13,11,12
25512,167,13,11,12
25513,653,66,77,55
25514,653,66,77,55
25515,653,66,77,55
25516,653,66,77,55
25517,440,44,47,40
25518,440,44,47,40
25519,440,44,47,40
2552,168,290,276,294
25520,440,44,47,40
25521,320,31,29,26
25522,633,40,37,35
25523,633,40,37,35
25524,633,40,37,35
25525,114,2,1,2
25526,643,18,16,23
25527,643,18,16,23
25528,52,3,2,2
25529,52,3,2,2
2553,126,155,173,193
25530,410,21,8,14
25531,1066,75,47,59
25532,444,344,348,346
25533,444,344,348,346
25534,489,357,331,333
25535,489,357,331,333
25536,1027,668,691,606
25537,1027,668,691,606
25538,332,172,195,174
25539,332,172,195,174
2554,126,155,173,193
25540,188,91,98,80
25541,251,93,99,84
25542,91,68,59,46
25543,969,6,6,4
25544,837,5,6,4
25545,247,4,3,3
25546,247,4,3,3
25547,298,12,6,15
25548,526,12,12,4
25549,124,5,8,14
2555,126,155,173,193
25550,6958,538,613,586
25551,360,25,34,20
25552,994,35,45,40
25553,994,35,45,40
25554,93,7,3,8
25555,93,7,3,8
25556,147,7,13,16
25557,147,7,13,16
25558,137,7,16,5
25559,137,7,16,5
2556,126,155,173,193
25560,169,16,19,17
25561,169,16,19,17
25562,116,9,7,9
25563,116,9,7,9
25564,181,9,14,6
25565,181,9,14,6
25566,295,18,22,22
25567,295,18,22,22
25568,699,3,1,2
25569,793,85,61,74
2557,126,155,173,193
25570,793,85,61,74
25571,257,37,29,16
25572,257,37,29,16
25573,366,25,22,23
25574,366,25,22,23
25575,1002,16,17,14
25576,83,0,0,0
25577,2052,192,167,172
25578,469,41,46,31
25579,317,27,15,27
2558,126,155,173,193
25580,317,27,15,27
25581,317,27,15,27
25582,317,27,15,27
25583,59,8,7,10
25584,59,8,7,10
25585,59,8,7,10
25586,59,8,7,10
25587,260,49,26,36
25588,260,49,26,36
25589,260,49,26,36
2559,126,155,173,193
25590,260,49,26,36
25591,1234,92,65,71
25592,696,59,48,53
25593,436,42,33,34
25594,1996,330,255,246
25595,249,0,1,1
25596,285,0,1,1
25597,66,0,0,0
25598,1031,53,61,70
25599,1031,53,61,70
256,375,283,255,253
2560,159,167,153,150
25600,563,41,47,50
25601,1194,36,35,32
25602,1194,36,35,32
25603,1194,36,35,32
25604,529,18,25,27
25605,529,18,25,27
25606,1548,106,106,106
25607,437,14,16,15
25608,607,28,27,20
25609,1470,0,0,0
2561,159,167,153,150
25610,1320,0,0,0
25611,68,0,0,0
25612,68,0,0,0
25613,162,0,0,0
25614,162,0,0,0
25615,157,0,0,0
25616,157,0,0,0
25617,233,0,0,0
25618,233,0,0,0
25619,389,0,0,0
2562,159,167,153,150
25620,389,0,0,0
25621,738,0,0,0
25622,938,0,0,0
25623,796,0,0,0
25624,704,0,0,0
25625,676,2,7,3
25626,676,2,7,3
25627,114,0,1,0
25628,159,0,1,0
25629,133,1,2,0
2563,159,167,153,150
25630,133,1,2,0
25631,1143,102,86,74
25632,689,2,3,0
25633,814,2,4,0
25634,1570,293,232,236
25635,300,0,0,0
25636,673,0,1,0
25637,673,0,1,0
25638,673,0,1,0
25639,673,0,1,0
2564,159,167,153,150
25640,673,0,1,0
25641,1245,2,0,1
25642,1245,2,0,1
25643,1245,2,0,1
25644,1245,2,0,1
25645,1245,2,0,1
25646,126,0,0,0
25647,126,0,0,0
25648,137,0,0,0
25649,137,0,0,0
2565,159,167,153,150
25650,137,0,0,0
25651,137,0,0,0
25652,137,0,0,0
25653,396,1,0,0
25654,396,1,0,0
25655,396,1,0,0
25656,396,1,0,0
25657,396,1,0,0
25658,155,0,0,0
25659,155,0,0,0
2566,159,167,153,150
25660,155,0,0,0
25661,155,0,0,0
25662,155,0,0,0
25663,98,0,0,0
25664,98,0,0,0
25665,98,0,0,0
25666,98,0,0,0
25667,98,0,0,0
25668,235,0,0,0
25669,235,0,0,0
2567,273,303,283,345
25670,235,0,0,0
25671,235,0,0,0
25672,249,0,0,0
25673,179,0,0,0
25674,162,0,0,0
25675,162,0,0,0
25676,162,0,0,0
25677,67,0,0,0
25678,387,84,88,103
25679,3315,2043,1684,1768
2568,273,303,283,345
25680,387,104,95,94
25681,1280,42,24,36
25682,2186,42,35,37
25683,485,13,12,13
25684,485,13,12,13
25685,154,3,7,8
25686,154,3,7,8
25687,191,8,4,3
25688,206,8,6,3
25689,266,1,2,3
2569,273,303,283,345
25690,272,1,2,3
25691,771,86,89,76
25692,537,0,1,1
25693,493,0,1,1
25694,138,1,0,0
25695,138,1,0,0
25696,870,26,23,19
25697,870,26,23,19
25698,870,26,23,19
25699,870,26,23,19
257,375,283,255,253
2570,273,303,283,345
25700,217,3,8,1
25701,217,3,8,1
25702,217,3,8,1
25703,217,3,8,1
25704,255,14,8,10
25705,255,14,8,10
25706,255,14,8,10
25707,255,14,8,10
25708,172,5,5,2
25709,172,5,5,2
2571,273,303,283,345
25710,172,5,5,2
25711,233,5,6,2
25712,81,0,0,0
25713,65,0,0,0
25714,32,0,0,0
25715,728,13,9,17
25716,168,7,4,1
25717,1518,14,13,13
25718,170,2,1,2
25719,2355,34,51,35
2572,273,303,283,345
25720,3804,393,384,368
25721,3804,393,384,368
25722,3804,393,384,368
25723,3804,393,384,368
25724,3804,393,384,368
25725,3804,393,384,368
25726,155,19,28,18
25727,155,19,28,18
25728,155,19,28,18
25729,155,19,28,18
2573,273,303,283,345
25730,155,19,28,18
25731,173,19,28,18
25732,402,41,42,36
25733,402,41,42,36
25734,402,41,42,36
25735,402,41,42,36
25736,402,41,42,36
25737,393,41,40,36
25738,74,0,0,5
25739,395,61,40,46
2574,325,489,518,521
25740,588,86,73,66
25741,588,86,73,66
25742,588,86,73,66
25743,307,55,55,43
25744,276,9,10,11
25745,276,9,10,11
25746,127,2,6,2
25747,127,2,6,2
25748,150,5,5,5
25749,150,5,5,5
2575,325,489,518,521
25750,584,19,17,12
25751,612,19,17,12
25752,149,0,2,0
25753,927,39,36,43
25754,704,26,24,31
25755,364,7,13,13
25756,364,7,13,13
25757,389,0,0,1
25758,323,0,0,0
25759,934,152,136,121
2576,325,489,518,521
25760,934,152,136,121
25761,934,152,136,121
25762,934,152,136,121
25763,934,152,136,121
25764,518,66,42,37
25765,537,68,42,39
25766,537,68,42,39
25767,537,68,42,39
25768,575,68,42,39
25769,258,11,8,8
2577,325,489,518,521
25770,188,9,7,8
25771,188,9,7,8
25772,449,10,7,9
25773,234,10,7,5
25774,234,10,7,5
25775,974,13,8,19
25776,970,13,8,19
25777,1279,20,15,15
25778,1279,20,15,15
25779,448,3,7,9
2578,325,489,518,521
25780,448,3,7,9
25781,315,5,1,3
25782,315,5,1,3
25783,1866,143,138,142
25784,1145,52,53,54
25785,262,11,8,16
25786,262,11,8,16
25787,219,11,9,24
25788,219,11,9,24
25789,191,17,12,16
2579,325,489,518,521
25790,191,17,12,16
25791,170,3,8,3
25792,227,7,13,6
25793,196,6,2,4
25794,841,46,43,41
25795,1100,1266,1089,1146
25796,1100,1266,1089,1146
25797,1100,1266,1089,1146
25798,1100,1266,1089,1146
25799,489,745,633,641
258,375,283,255,253
2580,325,489,518,521
25800,489,745,633,641
25801,489,745,633,641
25802,489,745,633,641
25803,489,745,633,641
25804,489,745,633,641
25805,489,745,633,641
25806,489,745,633,641
25807,489,745,633,641
25808,213,214,186,180
25809,213,214,186,180
2581,142,196,205,166
25810,213,214,186,180
25811,213,214,186,180
25812,213,214,186,180
25813,213,214,186,180
25814,213,214,186,180
25815,213,214,186,180
25816,213,214,186,180
25817,213,214,186,180
25818,213,214,186,180
25819,213,214,186,180
2582,142,196,205,166
25820,213,214,186,180
25821,397,441,391,358
25822,397,441,391,358
25823,397,441,391,358
25824,397,441,391,358
25825,397,441,391,358
25826,388,439,390,356
25827,388,439,390,356
25828,388,439,390,356
25829,388,439,390,356
2583,142,196,205,166
25830,388,439,390,356
25831,388,439,390,356
25832,388,439,390,356
25833,388,439,390,356
25834,767,822,750,739
25835,767,822,750,739
25836,767,822,750,739
25837,767,822,750,739
25838,767,822,750,739
25839,767,822,750,739
2584,142,196,205,166
25840,767,822,750,739
25841,767,822,750,739
25842,767,822,750,739
25843,767,822,750,739
25844,767,822,750,739
25845,767,822,750,739
25846,928,827,752,742
25847,27,7,10,8
25848,27,7,10,8
25849,27,7,10,8
2585,142,196,205,166
25850,27,7,10,8
25851,132,94,95,96
25852,132,94,95,96
25853,132,94,95,96
25854,180,147,148,133
25855,180,147,148,133
25856,180,147,148,133
25857,180,147,148,133
25858,180,147,148,133
25859,180,147,148,133
2586,142,196,205,166
25860,180,147,148,133
25861,180,147,148,133
25862,180,147,148,133
25863,180,147,148,133
25864,180,147,148,133
25865,180,147,148,133
25866,148,0,1,0
25867,257,67,76,70
25868,257,67,76,70
25869,109,83,75,82
2587,107,88,96,108
25870,109,83,75,82
25871,109,83,75,82
25872,109,83,75,82
25873,109,83,75,82
25874,109,83,75,82
25875,109,83,75,82
25876,109,83,75,82
25877,109,83,75,82
25878,373,1,1,1
25879,62,23,25,27
2588,107,88,96,108
25880,62,23,25,27
25881,246,71,96,76
25882,246,71,96,76
25883,74,19,21,17
25884,137,3,5,0
25885,162,11,3,6
25886,90,8,2,4
25887,149,24,29,21
25888,149,24,29,21
25889,1711,33,34,29
2589,107,122,142,147
25890,1229,32,31,26
25891,1241,370,298,305
25892,1026,369,297,302
25893,1026,369,297,302
25894,1026,369,297,302
25895,657,321,256,256
25896,84,4,2,6
25897,84,4,2,6
25898,84,4,2,6
25899,84,4,2,6
259,156,8,12,6
2590,107,122,142,147
25900,222,1,2,1
25901,89,1,0,1
25902,81,1,0,1
25903,140,21,15,24
25904,140,21,15,24
25905,495,40,47,51
25906,211,8,11,9
25907,800,47,61,69
25908,517,38,48,47
25909,473,27,29,21
2591,107,122,142,147
25910,473,27,29,21
25911,473,27,29,21
25912,601,55,48,53
25913,121,7,9,6
25914,123,2,1,4
25915,378,14,18,30
25916,378,14,18,30
25917,557,7,18,13
25918,559,7,18,13
25919,123,4,4,6
2592,107,122,142,147
25920,127,5,3,1
25921,22,1,0,0
25922,22,0,1,1
25923,316,3,4,3
25924,316,3,4,3
25925,316,3,4,3
25926,202,1,2,2
25927,202,1,2,2
25928,202,1,2,2
25929,1270,31,29,32
2593,121,160,174,176
25930,1270,31,29,32
25931,1270,31,29,32
25932,318,9,4,8
25933,318,9,4,8
25934,318,9,4,8
25935,163,3,3,4
25936,142,2,3,4
25937,142,2,3,4
25938,133,1,2,3
25939,133,1,2,3
2594,121,160,174,176
25940,133,1,2,3
25941,343,2,3,3
25942,343,2,3,3
25943,343,2,3,3
25944,628,9,8,6
25945,628,9,8,6
25946,628,9,8,6
25947,150,1,1,0
25948,476,3,8,5
25949,476,3,8,5
2595,121,160,174,176
25950,1810,33,23,27
25951,589,0,0,0
25952,341,6,5,6
25953,1118,203,166,159
25954,460,197,157,150
25955,214,135,116,108
25956,118,70,59,61
25957,118,70,59,61
25958,118,70,59,61
25959,830,2,2,1
2596,121,160,174,176
25960,486,2,3,0
25961,124,1,1,0
25962,163,140,117,107
25963,163,140,117,107
25964,163,140,117,107
25965,163,140,117,107
25966,163,140,117,107
25967,352,5,2,6
25968,1185,20,23,16
25969,304,5,3,5
2597,121,160,174,176
25970,202,4,2,2
25971,737,196,178,213
25972,737,196,178,213
25973,737,196,178,213
25974,737,196,178,213
25975,737,196,178,213
25976,737,196,178,213
25977,737,196,178,213
25978,598,93,111,93
25979,598,93,111,93
2598,121,160,174,176
25980,598,93,111,93
25981,598,93,111,93
25982,598,93,111,93
25983,598,93,111,93
25984,598,93,111,93
25985,268,64,64,55
25986,268,64,64,55
25987,268,64,64,55
25988,268,64,64,55
25989,268,64,64,55
2599,121,160,174,176
25990,268,64,64,55
25991,268,64,64,55
25992,257,103,57,71
25993,257,103,57,71
25994,257,103,57,71
25995,257,103,57,71
25996,431,122,76,86
25997,581,127,81,92
25998,581,127,81,92
25999,60,15,15,16
26,163,2,1,0
260,90,1,5,7
2600,220,333,311,325
26000,60,15,15,16
26001,60,15,15,16
26002,60,15,15,16
26003,105,16,27,23
26004,159,30,40,48
26005,159,30,40,48
26006,159,30,40,48
26007,159,30,40,48
26008,165,32,41,49
26009,165,32,41,49
2601,220,333,311,325
26010,252,57,66,73
26011,252,57,66,73
26012,252,57,66,73
26013,252,57,66,73
26014,252,57,66,73
26015,252,57,66,73
26016,252,57,66,73
26017,330,77,82,62
26018,330,77,82,62
26019,330,77,82,62
2602,220,333,311,325
26020,330,77,82,62
26021,330,77,82,62
26022,330,77,82,62
26023,330,77,82,62
26024,148,24,28,16
26025,148,24,28,16
26026,148,24,28,16
26027,148,24,28,16
26028,145,20,16,21
26029,145,20,16,21
2603,220,333,311,325
26030,145,20,16,21
26031,324,47,36,37
26032,324,47,36,37
26033,324,47,36,37
26034,324,47,36,37
26035,324,47,36,37
26036,324,47,36,37
26037,324,47,36,37
26038,668,106,111,99
26039,668,106,111,99
2604,220,333,311,325
26040,668,106,111,99
26041,668,106,111,99
26042,668,106,111,99
26043,668,106,111,99
26044,668,106,111,99
26045,606,123,131,103
26046,606,123,131,103
26047,606,123,131,103
26048,606,123,131,103
26049,606,123,131,103
2605,220,333,311,325
26050,606,123,131,103
26051,606,123,131,103
26052,295,49,41,38
26053,295,49,41,38
26054,295,49,41,38
26055,295,49,41,38
26056,295,49,41,38
26057,295,49,41,38
26058,295,49,41,38
26059,1462,151,116,141
2606,220,333,311,325
26060,1014,143,113,133
26061,561,50,54,52
26062,561,50,54,52
26063,380,36,27,22
26064,380,36,27,22
26065,202,0,1,1
26066,3682,323,327,315
26067,2174,212,200,206
26068,243,10,20,20
26069,243,10,20,20
2607,75,86,91,87
26070,48,7,1,6
26071,48,7,1,6
26072,1101,156,113,146
26073,1160,156,113,146
26074,372,1,0,0
26075,1269,2,0,2
26076,546,19,21,16
26077,377,12,11,16
26078,1718,5225,4434,4616
26079,1003,3133,2548,2662
2608,75,86,91,87
26080,1003,3133,2548,2662
26081,1003,3133,2548,2662
26082,306,1163,894,966
26083,306,1163,894,966
26084,306,1163,894,966
26085,306,1163,894,966
26086,228,33,25,21
26087,210,9,2,6
26088,90,391,314,269
26089,90,391,314,269
2609,75,86,91,87
26090,1287,153,130,123
26091,226,12,22,27
26092,335,131,114,97
26093,335,131,114,97
26094,51,44,42,39
26095,146,45,42,39
26096,1064,29,19,24
26097,789,26,21,21
26098,803,0,0,1
26099,66,0,0,0
261,319,84,77,93
2610,75,86,91,87
26100,472,55,47,47
26101,472,55,47,47
26102,569,46,49,39
26103,586,46,50,39
26104,219,20,12,19
26105,219,20,12,19
26106,171,34,16,31
26107,158,37,27,34
26108,2805,316,261,264
26109,64,11,5,5
2611,75,86,91,87
26110,201,13,7,12
26111,946,55,45,47
26112,946,55,45,47
26113,1115,112,83,93
26114,1455,112,84,94
26115,875,265,218,237
26116,532,264,218,237
26117,117,58,42,34
26118,117,58,42,34
26119,121,64,40,51
2612,75,86,91,87
26120,121,64,40,51
26121,235,158,118,140
26122,235,158,118,140
26123,111,75,55,75
26124,111,75,55,75
26125,104,87,52,85
26126,104,87,52,85
26127,94,75,60,72
26128,94,75,60,72
26129,318,169,128,137
2613,75,86,91,87
26130,318,169,128,137
26131,1060,179,148,153
26132,268,36,31,31
26133,134,18,13,17
26134,859,89,90,86
26135,146,18,13,16
26136,111,5,4,13
26137,376,41,41,35
26138,2028,0,0,0
26139,180,0,0,0
2614,75,14,14,13
26140,386,0,0,0
26141,150,0,0,0
26142,59,0,0,0
26143,22,0,0,0
26144,67,0,0,0
26145,614,16,7,7
26146,437,15,7,7
26147,703,20,20,22
26148,703,20,20,22
26149,3967,103,83,104
2615,9,11,8,5
26150,3967,103,83,104
26151,301,3,4,4
26152,301,3,4,4
26153,175,2,1,1
26154,175,2,1,1
26155,168,4,1,2
26156,168,4,1,2
26157,309,5,5,3
26158,309,5,5,3
26159,1211,49,49,47
2616,9,11,8,5
26160,1422,50,50,49
26161,1305,0,0,0
26162,1637,0,0,0
26163,1637,0,0,0
26164,293,0,0,0
26165,452,0,0,0
26166,452,0,0,0
26167,452,0,0,0
26168,97,0,0,0
26169,97,0,0,0
2617,9,11,8,5
26170,97,0,0,0
26171,141,0,0,0
26172,141,0,0,0
26173,141,0,0,0
26174,207,0,0,0
26175,207,0,0,0
26176,207,0,0,0
26177,191,0,0,0
26178,191,0,0,0
26179,191,0,0,0
2618,132,100,102,138
26180,284,0,0,0
26181,284,0,0,0
26182,284,0,0,0
26183,112,0,0,0
26184,112,0,0,0
26185,193,0,0,0
26186,519,0,0,0
26187,519,0,0,0
26188,519,0,0,0
26189,467,0,1,0
2619,132,100,102,138
26190,544,1,0,1
26191,134,0,0,0
26192,155,0,0,0
26193,1421,47,46,48
26194,1421,47,46,48
26195,688,9,14,6
26196,688,9,14,6
26197,134,1,4,6
26198,295,10,12,6
26199,101,9,8,0
262,667,274,211,246
2620,132,100,102,138
26200,950,94,94,83
26201,620,60,70,55
26202,103,15,15,14
26203,103,15,15,14
26204,891,77,78,74
26205,891,77,78,74
26206,204,22,35,31
26207,204,22,35,31
26208,475,53,38,35
26209,475,53,38,35
2621,132,100,102,138
26210,646,67,58,49
26211,646,67,58,49
26212,2432,268,230,225
26213,2432,268,230,225
26214,178,24,18,17
26215,178,24,18,17
26216,325,34,18,32
26217,325,34,18,32
26218,1014,86,60,69
26219,232,30,14,19
2622,132,100,102,138
26220,3779,483,434,448
26221,3779,483,434,448
26222,3779,483,434,448
26223,3779,483,434,448
26224,1629,198,159,172
26225,1629,198,159,172
26226,242,16,20,8
26227,242,16,20,8
26228,242,16,20,8
26229,242,16,20,8
2623,132,100,102,138
26230,242,16,20,8
26231,242,16,20,8
26232,1472,14,14,19
26233,543,41,28,40
26234,138,7,2,9
26235,246,21,12,21
26236,246,21,12,21
26237,246,21,12,21
26238,246,21,12,21
26239,246,21,12,21
2624,132,100,102,138
26240,246,21,12,21
26241,239,18,13,18
26242,239,18,13,18
26243,239,18,13,18
26244,239,18,13,18
26245,239,18,13,18
26246,239,18,13,18
26247,239,18,13,18
26248,313,26,25,22
26249,313,26,25,22
2625,5876,3166,3113,3212
26250,313,26,25,22
26251,313,26,25,22
26252,244,25,21,18
26253,244,25,21,18
26254,244,25,21,18
26255,195,31,33,30
26256,195,31,33,30
26257,195,31,33,30
26258,195,31,33,30
26259,195,31,33,30
2626,5876,3166,3113,3212
26260,195,31,33,30
26261,195,31,33,30
26262,173,23,22,25
26263,173,23,22,25
26264,173,23,22,25
26265,173,23,22,25
26266,173,23,22,25
26267,173,23,22,25
26268,173,23,22,25
26269,143,16,13,15
2627,56,18,26,26
26270,158,19,15,17
26271,158,19,15,17
26272,158,19,15,17
26273,158,19,15,17
26274,158,19,15,17
26275,158,19,15,17
26276,119,24,25,8
26277,119,24,25,8
26278,119,24,25,8
26279,119,24,25,8
2628,56,18,26,26
26280,119,24,25,8
26281,119,24,25,8
26282,119,24,25,8
26283,717,141,176,177
26284,717,141,176,177
26285,717,141,176,177
26286,717,141,176,177
26287,717,141,176,177
26288,717,141,176,177
26289,717,141,176,177
2629,61,15,17,14
26290,241,14,20,21
26291,227,14,19,21
26292,227,14,19,21
26293,227,14,19,21
26294,113,10,9,13
26295,113,10,9,13
26296,113,10,9,13
26297,2039,640,641,659
26298,685,259,262,285
26299,685,259,262,285
263,518,290,241,275
2630,61,15,17,14
26300,685,259,262,285
26301,248,44,36,28
26302,248,44,36,28
26303,248,44,36,28
26304,248,44,36,28
26305,2187,479,511,422
26306,2187,479,511,422
26307,2187,479,511,422
26308,2187,479,511,422
26309,313,60,47,51
2631,3842,3257,3042,3128
26310,313,60,47,51
26311,313,60,47,51
26312,313,60,47,51
26313,1505,403,400,357
26314,1505,403,400,357
26315,1505,403,400,357
26316,1505,403,400,357
26317,407,124,114,93
26318,407,124,114,93
26319,407,124,114,93
2632,4890,3951,3717,3788
26320,407,124,114,93
26321,212,71,60,60
26322,212,71,60,60
26323,212,71,60,60
26324,212,71,60,60
26325,5661,1391,1411,1276
26326,5661,1391,1411,1276
26327,5661,1391,1411,1276
26328,5661,1391,1411,1276
26329,2319,427,386,370
2633,4890,3951,3717,3788
26330,2319,427,386,370
26331,2319,427,386,370
26332,2319,427,386,370
26333,255,30,26,27
26334,255,30,26,27
26335,255,30,26,27
26336,255,30,26,27
26337,273,36,21,21
26338,273,36,21,21
26339,273,36,21,21
2634,4890,3951,3717,3788
26340,273,36,21,21
26341,132,20,15,21
26342,132,20,15,21
26343,132,20,15,21
26344,132,20,15,21
26345,159,28,23,21
26346,159,28,23,21
26347,159,28,23,21
26348,159,28,23,21
26349,398,1,1,3
2635,4890,3951,3717,3788
26350,659,159,151,154
26351,659,159,151,154
26352,659,159,151,154
26353,1268,248,233,248
26354,226,14,5,13
26355,214,4,6,10
26356,256,64,63,68
26357,244,64,63,68
26358,2202,421,383,442
26359,1092,277,252,261
2636,276,208,209,182
26360,531,126,115,119
26361,505,62,71,50
26362,505,62,71,50
26363,409,62,95,75
26364,405,61,95,75
26365,1644,887,810,823
26366,1010,466,409,415
26367,210,144,112,119
26368,299,147,113,119
26369,509,14,11,14
2637,457,410,373,393
26370,72,1,1,4
26371,244,11,4,5
26372,723,1,3,0
26373,143,0,0,0
26374,350,5,7,4
26375,676,12,11,8
26376,1794,35,33,38
26377,498,11,4,8
26378,2327,33,34,32
26379,682,4,3,7
2638,135,86,91,88
26380,365,4,2,1
26381,163,1,1,1
26382,1737,15,9,13
26383,696,2,3,3
26384,753,3,2,1
26385,753,2,0,0
26386,184,0,1,1
26387,276,1,0,1
26388,95,0,0,0
26389,1581,506,435,510
2639,135,86,91,88
26390,142,52,44,37
26391,102,26,17,23
26392,277,50,59,47
26393,138,34,38,33
26394,486,76,71,90
26395,146,29,28,29
26396,723,8,8,5
26397,128,0,1,1
26398,506,138,130,140
26399,425,0,0,1
264,166,5,1,7
2640,135,86,91,88
26400,527,3,1,1
26401,1552,71,60,67
26402,208,8,8,7
26403,191,15,10,14
26404,191,15,10,14
26405,191,15,10,14
26406,948,94,92,85
26407,948,94,92,85
26408,948,94,92,85
26409,664,53,58,55
2641,135,86,91,88
26410,664,53,58,55
26411,664,53,58,55
26412,234,1,5,6
26413,420,13,16,14
26414,123,12,10,8
26415,166,12,10,8
26416,3039,849,796,869
26417,3038,849,796,869
26418,3038,849,796,869
26419,611,309,270,280
