,width,SRR999253,SRR999254,SRR999255
fabp,2302,5734,4961,5053
Fad2,1312,0,0,0
Fadd,1163,16,20,15
faf,10488,2600,2422,2390
Faf2,2368,470,420,380
Fak,5619,610,552,583
fal,2722,122,104,94
FAM21,4602,199,194,153
fan,912,2,3,1
Fancd2,4587,42,40,31
FANCI,4523,11,16,13
Fancl,1248,2,0,1
Fancm,4722,141,133,144
fand,2793,147,144,120
FarO,1681,19,34,26
Fas1,4871,16782,15945,16020
Fas2,7306,1549,1356,1348
Fas3,6612,805,772,702
FASN1,8744,9339,7342,7364
FASN2,8161,53,75,65
FASN3,7395,8,9,9
fat-spondin,2475,664,601,536
Fatp1,3401,1506,1305,1301
Fatp2,2963,25,23,25
Fatp3,2482,86,91,87
fau,1020,519,548,532
fax,4167,5395,4652,4887
fbl,3513,556,426,466
Fbl6,3700,296,301,284
fbp,1202,393,288,314
Fbp1,3465,93,94,101
Fbp2,1074,59,50,69
Fbw5,2285,90,87,106
Fbxl4,2894,617,550,580
Fbxl7,3176,148,130,153
FBXO11,5638,786,755,785
Fcp1,3413,265,213,226
Fcp3C,963,4,1,2
fd102C,2324,50,33,41
fd19B,981,0,0,0
fd3F,3007,2,0,0
fd59A,2228,55,35,47
fd96Ca,2195,1,1,1
fd96Cb,1088,2,3,4
Fdh,1337,312,300,275
fdl,3724,512,434,511
Fdx1,741,32,35,31
Fdx2,863,159,133,170
FDY,1119,1,0,0
FeCH,1521,170,121,143
Fem-1,2874,769,679,735
Femcoat,833,0,0,0
Fen1,1378,19,10,10
fend,5133,496,461,487
feo,2424,3,12,5
FER,5437,899,787,821
Fer1,1452,114,108,98
Fer1HCH,2376,3067,2600,2639
Fer2,1363,43,42,36
Fer2LCH,1648,2833,2347,2320
Fer3,836,2,3,4
Fer3HCH,751,1,2,1
fest,3245,26,36,24
Fgop2,2048,109,103,111
fh,923,31,32,32
Fhos,10218,591,586,579
Fib,1318,44,36,56
Fibp,1428,181,161,162
Fic,1918,108,105,84
fid,5847,418,371,365
fidipidine,1977,159,121,112
Fie,1600,921,876,895
Fife,9680,1715,1677,1667
fig,1180,2,2,4
FIG4,2729,95,78,79
Fign,2364,10,7,9
Fili,5249,232,216,241
Fim,4258,1118,1099,1073
Fip1,2418,126,120,113
fipi,2672,730,730,707
FipoQ,2488,148,138,143
firl,2590,153,99,148
Fis1,928,567,534,563
fit,531,18,32,12
Fit1,3553,790,691,716
Fit2,2790,90,69,70
Fitm,1923,162,127,139
fiz,2980,48,38,52
fj,3551,192,171,187
Fkbp12,633,509,416,417
Fkbp14,1800,470,472,474
Fkbp39,1299,97,85,87
Fkbp59,1587,334,300,322
fkh,4289,221,228,242
fl(2)d,2977,539,468,534
Flacc,4147,332,364,342
FLASH,3486,87,52,80
flfl,5739,1360,1210,1274
fliI,4827,343,258,276
fln,1300,41,46,44
Flo1,1830,372,311,320
Flo2,5053,683,678,654
flr,2343,207,187,197
flw,4276,2624,2406,2640
flz,6637,25,20,10
Fmo-1,1454,189,111,140
Fmo-2,1663,178,157,162
Fmr1,4904,660,673,669
FMRFa,1427,50,30,38
FMRFaR,4218,91,81,109
fmt,8097,1473,1383,1416
fne,9516,4179,4103,4337
fng,1959,338,316,339
Fnta,1352,95,73,74
fog,6564,609,606,593
foi,4210,482,441,463
fok,2297,2525,2186,2353
fon,2276,1153,922,899
for,6929,1138,1067,1048
form3,6298,1230,1196,1278
FoxK,3823,787,750,735
FoxL1,1414,1,7,2
foxo,4130,634,620,611
FoxP,4391,777,725,744
Fpgs,2123,70,70,52
Fpps,1465,152,131,123
fra,6320,412,380,336
frac,5438,9,4,8
fray,4423,995,958,917
frc,3871,384,369,372
fred,7521,502,462,488
FRG1,903,94,80,77
frj,2254,587,493,525
Frl,6165,1183,1132,1084
frm,4625,60,58,38
frma,2975,255,234,207
Frq1,5732,2187,2182,2294
Frq2,4508,899,912,945
frtz,3601,123,72,84
fru,18433,3247,3111,3138
fry,11788,1643,1584,1723
Fs,3561,316,264,270
fs(1)h,15685,3033,3186,3386
fs(1)K10,3052,148,114,131
fs(1)M3,5690,2,6,3
fs(1)N,6581,0,0,1
fs(1)Ya,2235,0,2,1
fs(1)Yb,3502,6,3,6
Fs(2)Ket,7157,1800,1656,1660
fs(2)ltoPP43,2435,84,96,90
fsd,1020,29,25,39
Fsn,1396,150,125,100
Fst,1177,0,0,0
ft,16852,290,226,238
ftz,1774,0,0,0
ftz-f1,8581,1578,1508,1536
fu,3251,70,98,94
Fuca,3513,31,27,29
FucT6,2795,405,367,373
FucTA,3338,248,217,205
FucTB,2029,23,23,14
FucTC,2001,48,40,44
FucTD,1647,0,0,0
Fum1,1861,970,909,866
Fum2,1647,49,33,30
Fum3,1846,0,0,0
Fum4,1623,2,1,0
Fur1,9128,1926,1883,1741
Fur2,6474,1511,1335,1477
fus,7287,682,642,636
fusl,3231,169,175,179
fuss,3720,98,103,97
futsch,23308,16142,16197,15857
fw,4698,269,256,280
fwd,7436,1605,1395,1447
fwe,3020,2310,2258,2314
fws,2477,186,185,178
fy,1688,20,17,18
fz,3817,244,224,203
fz2,7422,971,987,932
fz3,3727,31,42,25
fz4,3927,108,95,102
fzo,2391,92,87,62
fzr,2789,247,190,221
fzr2,1450,3,3,3
fzy,1996,17,16,17
g,4404,549,635,586
G6P,1194,32,29,30
G9a,7235,648,674,678
GAA1,2388,136,118,127
GABA-B-R1,5642,972,1037,942
GABA-B-R2,3988,1023,1065,987
GABA-B-R3,7035,546,444,512
Gabat,2330,1563,1485,1520
GABPI,1702,177,187,170
Gad1,3684,5833,5597,5670
Gadd45,1495,59,47,64
Gagr,2295,96,90,97
Gal,2345,175,188,153
Gale,1757,703,536,543
galectin,2751,825,699,737
galene,2974,21,28,19
Galk,3144,1157,934,910
galla-1,2414,186,165,146
galla-2,629,104,91,107
Galphaf,1825,12,8,9
Galphai,2067,271,255,262
Galphao,6415,4960,4840,4900
Galphaq,6910,8614,7529,7807
Galphas,2112,798,810,769
Galt,1484,465,391,385
GalT1,2316,163,170,187
gammaCOP,3276,391,346,352
gammaSnap1,1117,686,609,653
gammaSnap2,1002,100,83,96
gammaTry,810,0,0,0
gammaTub23C,1850,115,120,134
gammaTub37C,1628,0,1,0
GAPcenA,5118,696,669,749
Gapdh1,1480,4527,4079,3986
Gapdh2,1443,4406,3949,3948
GAPsec,1544,85,74,79
Gapvd1,5830,1062,956,988
Gart,4780,1144,871,948
garz,6954,719,699,682
gas,1955,23,19,18
Gas41,840,68,50,55
Gas8,2289,4,3,2
Gasp,2355,3708,3003,3170
Gasz,1908,213,211,173
Gat,2895,1970,1831,1823
GatA,1661,40,37,31
GATAd,3647,496,417,492
GATAe,3493,1,0,0
GatB,1786,105,77,96
GatC,1570,169,119,159
gb,2635,133,106,118
Gba1a,1777,0,0,1
Gba1b,2335,127,104,88
gbb,1686,130,107,104
Gbeta13F,5605,3925,3762,3902
Gbeta5,1545,360,356,336
Gbeta76C,1466,4875,4575,4558
Gbp1,453,149,134,114
Gbp2,2279,784,632,667
Gbp3,895,137,137,139
Gbs-70E,2846,1025,972,954
Gbs-76A,5392,430,495,460
GC,2685,93,89,110
GC1,1658,361,311,354
GC2,1086,24,30,18
GCC185,4040,245,216,221
GCC88,2322,195,210,206
gce,5809,663,590,636
GckIII,2476,310,289,289
gcl,2509,265,229,243
Gclc,4402,609,551,632
Gclm,1505,353,332,319
gcm,2173,3,2,1
gcm2,2328,0,2,3
Gcn2,5743,208,196,155
Gcn5,2770,189,197,178
GCS1,3430,267,269,240
GCS2alpha,3637,1725,1579,1567
GCS2beta,2255,205,191,193
gd,2261,1,4,1
Gdap1,1597,33,18,22
Gdap2,5449,2788,2521,2598
Gdh,2343,3137,3027,3005
Gdi,2501,1602,1509,1397
gdl,1175,43,32,41
gdl-ORF39,965,34,27,33
Gdn1,1247,49,48,50
Ge-1,4932,439,457,453
GEFmeso,6958,277,267,286
gek,5108,678,633,641
geko,1318,59,57,46
Gel,3376,2204,1880,1763
gem,6251,5036,4660,4529
Gem2,1190,34,18,30
Gem3,3963,44,48,51
Gem4b,3307,2,0,0
Gem4c,3306,1,1,0
geminin,1061,60,55,52
Gen,2273,4,6,9
Gfat1,4155,1848,1455,1521
Gfat2,2545,184,149,151
Gfrl,9719,1176,1221,1228
gfzf,3958,419,373,390
Gga,2360,183,188,157
Ggamma1,2773,9783,8891,9208
Ggamma30A,12543,29096,26801,26290
Ggt-1,2396,91,90,89
ghi,697,136,109,119
gig,5795,474,395,414
GIIIspla2,1543,248,177,232
GILT1,1122,709,605,624
GILT2,712,253,213,201
GILT3,773,78,57,67
Gint3,2507,494,438,450
Gip,996,260,196,188
Girdin,5190,407,315,344
gish,7405,2379,2197,2184
Git,2503,126,125,119
Gk1,1940,325,264,266
Gk2,2844,269,238,217
gkt,2221,81,64,76
gl,3399,363,341,384
GLaz,1215,200,187,169
GlcAT-I,1560,86,69,79
GlcAT-P,3916,764,788,767
GlcAT-S,2682,406,389,412
GlcT,3394,212,197,213
Gld,2899,176,189,158
Gld2,5217,30,29,48
Gle1,2287,100,88,97
glec,2050,808,700,817
Glg1,4402,511,459,494
Gli,4468,376,309,308
GlnRS,2455,149,157,135
glo,2258,800,704,703
Glo1,720,118,113,82
glob1,1805,1501,1436,1230
glob2,2524,0,0,0
glob3,1118,18,13,14
Glos,3954,50,49,40
GLS,4149,424,378,429
Glt,3373,2948,2285,2114
glu,4521,81,102,109
GluClalpha,6633,3007,3021,3086
GluProRS,5453,471,399,392
GluRIA,3810,300,268,275
GluRIB,7186,424,443,448
GluRIIA,3253,59,60,49
GluRIIB,2949,2,3,2
GluRIIC,3004,9,12,10
GluRIID,3080,36,33,48
GluRIIE,3444,27,26,35
GluRS-m,1700,30,34,34
Glut1,10933,2319,2404,2536
Glut3,1711,0,0,0
Glut4EF,15711,5961,5563,5748
Glyat,876,2,2,2
GlyP,3144,8822,7382,7103
GlyRS,2545,190,177,167
GlyS,3340,1980,1703,1702
GlyT,6361,727,670,665
GM130,2721,252,239,254
Gmap,6109,390,374,379
Gmd,1561,70,53,61
Gmer,1116,23,24,21
GMF,1019,67,69,68
GNBP-like3,515,616,393,368
GNBP1,1785,153,126,113
GNBP2,1501,221,177,147
GNBP3,1531,290,255,251
Gnf1,3274,155,140,166
Gnmt,990,326,169,186
Gnpnat,1564,194,162,168
gnu,923,0,0,0
gny,2557,24,36,34
goddard,616,0,0,0
goe,3684,597,538,538
gogo,5099,127,116,123
gol,4156,2309,2128,2255
Golgin104,2559,131,106,115
Golgin245,5084,740,649,633
Golgin84,1814,112,111,132
gom,1313,8,3,5
Gorab,1391,57,48,44
Gos28,894,84,68,92
Got1,1770,1715,1485,1398
Got2,1734,2503,1898,1887
Gp150,4916,5572,4714,4765
Gp210,7801,398,388,334
Gp93,2841,1046,997,983
Gpa2,407,5,6,3
Gpat4,2278,390,306,338
Gpb5,765,64,49,43
Gpdh1,3152,5682,5190,5295
Gpdh2,1209,0,0,1
Gpdh3,4226,121,101,102
GPHR,1780,105,118,101
Gpo1,2929,1061,960,953
Gpo2,2379,22,20,18
Gpo3,2316,5,2,3
gpp,11749,1529,1541,1489
Gprk1,2519,634,567,616
Gprk2,4690,1025,894,1015
gprs,7033,716,672,743
Gr10a,2819,7,7,9
Gr10b,1251,0,0,0
Gr21a,2220,1,0,0
Gr22a,1185,0,0,1
Gr22b,1161,0,1,0
Gr22c,1152,0,0,0
Gr22d,1163,0,0,0
Gr22e,1170,0,2,0
Gr22f,1137,2,0,0
Gr23a,2022,0,0,2
Gr28a,1417,2,2,1
Gr28b,4264,12,7,6
Gr2a,1562,2,0,1
Gr32a,1623,12,10,10
Gr33a,1634,10,5,6
Gr36a,1176,0,0,0
Gr36b,1185,0,0,1
Gr36c,1173,0,1,0
Gr39a,3807,56,66,70
Gr39b,1110,0,1,0
Gr43a,1527,15,17,26
Gr47a,1206,8,0,1
Gr47b,1381,2,1,1
Gr57a,1251,1,0,0
Gr58a,1188,0,0,0
Gr58b,1406,0,0,1
Gr58c,1239,0,0,0
Gr59a,1104,0,0,0
Gr59b,1101,0,0,0
Gr59c,1194,0,0,0
Gr59d,1173,0,1,0
Gr59e,1200,0,0,0
Gr59f,1221,1,0,0
Gr5a,1490,7,3,3
Gr61a,1868,4,0,3
Gr63a,1470,0,0,0
Gr64a,1488,6,2,11
Gr64b,2858,19,16,18
Gr64c,2858,19,16,18
Gr64d,2961,9,16,7
Gr64e,2909,9,14,8
Gr64f,1446,2,6,3
Gr66a,1584,3,4,2
Gr68a,1170,14,8,5
Gr77a,1396,9,5,12
Gr85a,1194,2,1,1
Gr89a,1089,0,0,0
Gr8a,1509,9,6,6
Gr92a,1161,0,0,0
Gr93a,1450,1,2,2
Gr93b,1188,2,1,1
Gr93c,1194,1,0,0
Gr93d,1146,1,0,0
Gr94a,1215,5,7,5
Gr97a,1311,1,3,4
Gr98a,1919,0,0,1
Gr98b,1212,1,0,0
Gr98c,1227,1,0,1
Gr98d,1239,0,0,2
Gr9a,1026,2,0,1
Graf,4485,757,718,716
GramD1B,7122,1209,1205,1240
Grasp65,1797,130,134,120
grass,1391,227,191,194
grau,1894,101,102,109
Grd,4071,150,166,124
grh,9185,964,871,867
Grik,3640,110,118,109
grim,1699,26,23,15
Grip,3764,82,86,93
Grip128,3484,72,61,75
Grip163,4623,229,180,206
Grip71,2276,24,27,20
Grip75,2141,143,106,133
Grip84,6125,173,147,125
Grip91,3571,202,180,186
grk,1718,89,104,84
grn,4090,110,93,81
grnd,2100,170,191,184
gro,4455,666,656,678
grp,3049,213,213,227
grsm,2435,318,250,249
Grx1,696,250,231,238
Grx1t,569,0,0,0
gry,4593,324,302,308
Gs1,2396,1586,1402,1431
Gs1l,1259,280,257,284
Gs2,2231,10167,8503,8859
gsb,1649,1,1,0
gsb-n,2237,7,5,4
Gsc,2584,8,7,9
gskt,1772,1,0,0
Gss1,2838,7,3,4
Gss2,2838,13,15,6
GstD1,843,1022,960,999
GstD10,876,10,16,13
GstD11,1121,11,9,8
GstD2,734,18,13,10
GstD3,746,89,73,65
GstD4,725,1,0,1
GstD5,840,1,1,1
GstD6,780,0,0,0
GstD7,756,0,0,0
GstD8,808,1,1,1
GstD9,786,39,29,39
GstE1,831,175,150,139
GstE10,1134,4,3,9
GstE11,943,28,20,23
GstE12,1398,1204,1071,1110
GstE13,1061,105,86,91
GstE14,1008,379,281,283
GstE2,890,141,150,126
GstE3,755,294,265,263
GstE4,839,2,4,4
GstE5,734,47,55,39
GstE6,751,258,230,206
GstE7,765,53,58,54
GstE8,1122,14,9,14
GstE9,788,494,453,424
GstO1,954,41,28,29
GstO2,1743,234,216,239
GstO3,881,218,212,187
GstS1,2275,809,680,771
GstT1,997,99,96,101
GstT2,887,43,48,43
GstT3,1369,76,65,68
GstT4,1220,389,335,314
GstZ1,913,43,56,39
GstZ2,2325,228,187,175
gt,1780,28,22,29
gudu,2252,1,0,0
Gug,8819,1447,1457,1463
gukh,7699,204,223,224
gus,2252,656,644,702
GV1,1311,725,564,585
gw,6146,4126,3743,3922
gwl,3099,7,5,3
GXIVsPLA2,1234,92,92,96
Gyc32E,3845,10,18,12
Gyc76C,6547,56,55,46
Gyc88E,4824,191,225,180
Gyc89Da,2494,20,14,5
Gyc89Db,2784,17,18,20
Gycalpha99B,2354,899,874,820
Gycbeta100B,4066,728,759,736
Gyf,5274,2208,2040,2146
Gyg,4135,810,815,824
gzl,3766,1181,1026,1014
h,2335,272,217,280
H,6004,277,239,275
h-cup,1545,59,54,75
H15,3282,20,12,13
H2.0,1662,3,3,4
Hacd1,1033,127,134,98
Hacd2,1335,114,81,82
Hacl,1984,156,126,135
Had1,1445,729,670,616
Had2,1058,65,41,50
haf,7054,472,472,458
Hakai,1760,34,32,43
hale,1384,0,0,0
halo,616,1,1,1
ham,5394,65,81,74
Hand,713,1,1,0
hang,8763,1054,983,971
Hasp,6466,4203,4177,4207
Haspin,1815,201,219,196
Hat1,1648,167,134,138
hay,2628,127,108,140
Hayan,2408,90,60,68
hb,3835,54,41,47
hbn,1798,38,22,31
hbs,5478,225,193,169
HBS1,2360,135,128,108
Hcf,8196,1157,1073,1122
Hcs,3991,409,348,429
hd,2255,13,10,8
HDAC1,2124,179,154,143
HDAC11,1692,91,97,106
HDAC3,1660,78,101,67
HDAC4,7219,934,1012,1007
HDAC6,5251,824,719,707
hdc,15063,1481,1582,1524
Hdc,3826,482,454,428
hdly,2589,333,307,300
hdm,1461,1,4,2
He,673,9,12,9
HEATR2,3431,61,77,55
hebe,2119,225,215,182
hec,2618,26,25,34
heix,3130,135,117,125
Hel25E,2460,286,255,235
Hel89B,6581,792,790,777
Helz,8665,2153,2260,2022
Hem,3777,294,287,282
HemK1,1369,121,119,142
HemK2,1251,48,51,47
hemo,910,10,8,7
Hen1,1573,9,13,13
hep,6215,725,649,645
heph,12120,3716,3595,3836
her,2378,178,158,150
HERC2,15917,1354,1310,1333
Herc4,3835,1177,1146,1079
Herp,2560,334,335,285
Hers,13107,1753,1658,1636
Hesr,614,2,1,2
Hex-A,4139,4301,4033,3847
Hex-C,1493,451,386,397
Hex-t1,1507,2,0,0
Hex-t2,1569,0,0,0
Hexim,1548,116,93,93
Hexo1,2211,388,351,340
Hexo2,2140,237,214,195
Hey,1687,5,2,4
Hez,1331,63,59,57
Hf,896,174,153,163
hfp,4856,1221,1304,1247
hfw,3038,481,376,413
hgo,1445,135,122,122
HGTX,3014,15,8,20
hh,2370,12,19,18
HHEX,1267,1,0,0
hid,4018,612,541,573
hig,4332,2370,2383,2386
Hil,3383,248,230,233
Him,920,1,2,0
HINT1,709,159,160,146
HIP,2050,145,122,146
HIP-R,2138,184,163,201
Hip1,4569,326,288,344
Hip14,3910,425,356,399
HipHop,1183,16,14,15
Hipk,11604,4930,4352,4985
HIPP1,3369,340,327,329
Hira,3420,64,36,50
hiro,1480,7,4,2
His-Psi:CR31614,825,0,0,0
His-Psi:CR31615,315,0,0,0
His-Psi:CR31616,315,0,0,0
His-Psi:CR31754,303,0,0,0
His-Psi:CR33802,333,0,0,0
His-Psi:CR33805,440,0,0,0
His-Psi:CR33811,333,0,0,0
His-Psi:CR33867,526,0,1,2
His1:CG31617,1023,0,0,0
His1:CG33801,1023,0,0,0
His1:CG33804,1023,0,0,0
His1:CG33807,1023,0,0,0
His1:CG33810,1023,0,0,0
His1:CG33813,1023,0,0,0
His1:CG33816,1023,0,0,0
His1:CG33819,1023,0,0,0
His1:CG33822,1023,0,0,0
His1:CG33825,1023,0,0,0
His1:CG33828,1023,0,0,0
His1:CG33831,1023,0,0,0
His1:CG33834,1023,0,0,0
His1:CG33837,1023,0,0,0
His1:CG33840,1023,0,0,0
His1:CG33843,1023,0,0,0
His1:CG33846,1023,0,0,0
His1:CG33849,1023,0,0,0
His1:CG33852,1023,0,0,0
His1:CG33855,1023,0,0,0
His1:CG33858,1023,0,0,0
His1:CG33861,1023,0,0,0
His1:CG33864,1023,0,0,0
His2A:CG31618,493,0,0,0
His2A:CG33808,476,0,0,0
His2A:CG33814,493,0,0,0
His2A:CG33817,493,0,0,0
His2A:CG33820,493,0,0,0
His2A:CG33823,493,0,0,0
His2A:CG33826,493,0,0,0
His2A:CG33829,493,0,0,0
His2A:CG33832,493,0,0,0
His2A:CG33835,493,0,0,0
His2A:CG33838,493,0,0,0
His2A:CG33841,493,0,0,0
His2A:CG33844,493,0,0,0
His2A:CG33847,493,0,0,0
His2A:CG33850,493,0,0,0
His2A:CG33853,493,0,0,0
His2A:CG33856,493,0,0,0
His2A:CG33859,493,0,0,0
His2A:CG33862,493,0,0,0
His2A:CG33865,493,0,0,0
His2Av,1224,280,240,229
His2B:CG17949,595,0,0,0
His2B:CG33868,595,0,1,0
His2B:CG33870,595,0,0,0
His2B:CG33872,595,0,0,0
His2B:CG33874,595,0,0,0
His2B:CG33876,595,0,0,0
His2B:CG33878,595,0,0,0
His2B:CG33880,595,0,0,0
His2B:CG33882,595,0,0,0
His2B:CG33884,595,0,0,0
His2B:CG33886,595,0,0,0
His2B:CG33888,595,0,0,0
His2B:CG33890,595,0,0,0
His2B:CG33892,595,0,0,0
His2B:CG33894,595,0,0,0
His2B:CG33896,595,0,0,0
His2B:CG33898,595,0,0,0
His2B:CG33900,595,0,0,0
His2B:CG33902,595,0,0,0
His2B:CG33904,595,0,0,0
His2B:CG33906,595,0,0,0
His2B:CG33908,595,0,0,0
His2B:CG33910,595,0,0,0
His3:CG31613,529,0,0,0
His3:CG33803,529,0,0,0
His3:CG33806,529,0,0,0
His3:CG33809,529,0,0,0
His3:CG33812,529,0,0,0
His3:CG33815,529,0,0,0
His3:CG33818,529,0,0,0
His3:CG33821,529,0,0,0
His3:CG33824,529,0,0,0
His3:CG33827,529,0,0,0
His3:CG33830,529,0,0,0
His3:CG33833,529,0,0,0
His3:CG33836,529,0,0,0
His3:CG33839,529,0,0,0
His3:CG33842,529,0,0,0
His3:CG33845,529,0,0,0
His3:CG33848,529,0,0,0
His3:CG33851,529,0,0,0
His3:CG33854,529,0,0,0
His3:CG33857,529,0,0,0
His3:CG33860,529,0,0,0
His3:CG33863,529,0,0,0
His3:CG33866,529,0,0,0
His3.3A,1002,318,296,294
His3.3B,2552,6821,5669,5878
His4:CG31611,413,0,0,0
His4:CG33869,526,0,0,0
His4:CG33871,528,0,0,0
His4:CG33873,528,0,0,0
His4:CG33875,528,0,0,0
His4:CG33877,413,0,0,0
His4:CG33879,413,0,0,0
His4:CG33881,413,0,0,0
His4:CG33883,413,0,0,0
His4:CG33885,413,0,0,0
His4:CG33887,413,0,0,0
His4:CG33889,413,0,0,0
His4:CG33891,413,0,0,0
His4:CG33893,413,0,0,0
His4:CG33895,413,0,0,0
His4:CG33897,413,0,0,0
His4:CG33899,413,0,0,0
His4:CG33901,413,0,0,0
His4:CG33903,413,0,0,0
His4:CG33905,413,0,0,0
His4:CG33907,412,0,0,0
His4:CG33909,413,0,0,0
His4r,796,1148,994,999
HisCl1,1872,150,148,118
HisRS,2862,229,209,216
hiw,16734,1838,1808,1770
Hk,10725,4520,4668,4778
hkb,1567,2,1,2
Hlc,2116,318,319,307
HLH3B,1428,1,7,5
HLH4C,1424,4,7,2
HLH54F,1078,0,1,1
hll,2206,7,10,5
Hmg-2,1347,50,44,46
Hmgcl,1218,26,22,24
Hmgcr,3818,328,289,304
HmgD,1965,249,210,212
Hmgs,2795,359,344,301
HmgZ,1604,1682,1424,1479
Hml,11756,806,820,787
Hmr,4696,79,55,53
Hmt-1,2986,394,415,396
Hmt4-20,6211,1169,1123,1133
Hmu,2360,661,562,562
hmw,2041,3,0,1
Hmx,3384,43,28,33
Hn,2115,1416,1230,1221
Hnf4,5377,494,456,459
hng1,1081,31,32,31
hng2,1207,19,27,21
hng3,1529,41,32,39
HnRNP-K,2571,721,709,698
Ho,1123,1543,1216,1399
hob,7388,420,379,394
hoe1,4630,2540,2279,2175
hoe2,2888,414,411,408
hog,611,6,2,4
hoip,607,23,25,19
holn1,1198,77,67,71
homer,3066,1025,962,934
hook,2317,493,473,455
hop,5055,266,264,271
how,5086,1545,1439,1533
HP1b,1598,83,70,56
HP1c,986,81,65,63
HP1D3csd,816,0,2,0
HP1e,592,2,7,5
HP1Lcsd,338,0,0,0
HP4,717,44,44,47
HP5,3887,216,231,229
HP6,500,3,3,4
Hpd,1518,1965,1542,1757
Hph,4296,365,306,335
hpo,2804,271,229,247
hppy,5143,1078,1005,1016
Hpr1,2311,96,64,91
hpRNA:1,155,0,0,0
hpRNA:CR18854,2564,4708,4065,4357
hpRNA:CR32205,3351,1,0,4
hpRNA:CR32207,1133,8,8,5
hpRNA:CR33940,1013,70,54,53
hpRNA:CR46340,202,0,0,0
hpRNA:CR46342,6457,415,368,372
hpRNA:CR46343,215,0,0,0
HPS1,2074,135,136,126
HPS4,3677,726,624,670
Hr3,10465,1421,1471,1530
Hr38,7704,452,324,393
Hr39,4984,416,401,354
Hr4,13899,159,158,160
Hr51,2089,11,18,11
Hr78,2420,311,312,322
Hr83,837,0,1,0
Hr96,2834,169,156,145
Hrb27C,8693,7704,7554,7761
Hrb87F,2759,669,660,669
Hrb98DE,2743,1350,1280,1377
Hrd3,3296,365,312,315
hrg,4587,820,718,802
hrm,3393,747,677,692
Hrs,2820,437,375,416
Hs2st,1652,166,143,147
Hs3st-A,5724,1507,1416,1397
Hs3st-B,2441,48,56,54
Hs6st,3100,261,230,218
Hsc20,927,44,33,41
Hsc70-1,2718,161,175,172
Hsc70-2,2174,0,1,1
Hsc70-3,3589,4774,4328,4441
Hsc70-4,2716,8495,7259,7448
Hsc70-5,2922,1594,1439,1463
Hsc70Cb,3751,958,893,863
Hsepi,3054,182,184,174
Hsf,2910,339,319,324
Hsl,3851,391,337,348
Hsp22,1900,26,36,21
Hsp23,884,116,125,115
Hsp26,1010,57,52,52
Hsp27,1632,27,18,26
Hsp60A,2480,1347,1282,1264
Hsp60B,2203,1,0,1
Hsp60C,2162,3,1,1
Hsp60D,1960,12,9,8
Hsp67Ba,1733,130,133,149
Hsp67Bc,987,62,42,58
Hsp68,2231,250,226,268
Hsp70Aa,2382,12,11,6
Hsp70Ab,2375,15,22,20
Hsp70Ba,2324,23,9,22
Hsp70Bb,2347,119,124,137
Hsp70Bbb,2347,1,1,0
Hsp70Bc,2386,6,6,3
Hsp83,2960,4403,3520,3739
HSPBAP1,1297,34,24,28
HSPC300,584,49,63,42
hth,11839,3556,3471,3556
htk,8223,406,440,384
htl,4094,135,113,117
HtrA2,2512,84,78,85
hts,11529,1634,1657,1569
htt,12044,823,802,836
hubl,2691,58,41,53
Hug,1033,151,146,142
hui,821,210,203,176
Hus1-like,1169,61,48,57
HUWE1,16799,3094,2835,2935
hwt,9735,1276,1268,1199
Hyccin,2740,239,203,195
hyd,9083,1687,1551,1567
Hydr1,2742,315,302,239
Hydr2,2857,484,453,362
hydra,2381,0,0,0
hyx,2479,171,136,145
hzg,3603,1314,1199,1278
I-2,1858,380,314,306
I-3,813,8,9,16
I-t,887,1,0,0
IA-2,10257,31956,32070,33308
iav,3512,5,0,0
Ibf1,963,17,21,16
Ibf2,708,28,24,26
IBIN,228,65,23,29
ICA69,1735,166,123,158
Ice1,4537,56,57,50
Ice2,2505,50,48,73
ich,4569,2,1,0
icln,832,24,23,27
ics,1718,150,122,141
ida,2408,28,17,19
Ide,3439,795,726,747
Idgf1,1445,194,150,153
Idgf2,1796,644,571,544
Idgf3,3954,554,403,461
Idgf4,1834,1966,1906,1657
Idgf5,1495,165,156,141
Idgf6,1811,1254,1050,987
Idh,2434,2643,2199,2078
Idh3a,2104,2757,2689,2731
Idh3b,2059,1404,1375,1384
Idi,1227,213,200,236
Ids,1636,30,24,22
if,6011,904,881,850
ifc,2201,184,153,162
IFT20,406,4,10,5
IFT43,881,9,9,7
IFT46,1643,4,1,3
IFT52,1470,5,2,3
IFT54,1843,12,6,7
IFT57,1484,3,2,1
igl,2894,3187,2916,2897
Ih,12715,4797,4911,4868
ihog,3276,26,30,47
IKKbeta,2488,109,103,101
IKKepsilon,2551,122,85,92
IleRS,3899,323,314,328
IleRS-m,2900,56,48,46
Ilk,2220,407,348,343
Ilp1,631,10,11,10
Ilp2,670,80,73,68
Ilp3,751,216,194,218
Ilp4,804,4,1,2
Ilp5,478,162,145,152
Ilp6,2413,296,245,272
Ilp7,1044,1,1,2
Ilp8,867,5,4,2
IM14,223,1391,879,981
IM18,739,219,68,114
IM33,381,1595,1265,1219
IM4,767,4403,2607,2926
imd,1518,111,121,93
Iml1,4923,593,655,594
Imp,13650,1185,1171,1158
Impbeta11,3395,159,135,133
ImpE1,6264,72,75,58
ImpE2,1708,1,0,2
ImpE3,1094,5,10,3
ImpL1,1235,58,39,45
